ID,Number of Balls Faced,Batting Runs,Dismissals,Batting Strike Rate,Average,Number of Balls Bowled,Runs off Bowling,Wickets,Bowling Strike Rate,Economy,Batting Index
6667067e,594.0,743.0,27.0,125.08,27.52,257.0,336.0,7.0,48.0,7.84,68.844032
18a0ba24,31.0,19.0,0.0,61.29,19.0,0.0,0.0,0.0,0.0,0.0,23.2902
c15e2193,179.0,183.0,9.0,102.23,20.33,12.0,20.0,0.0,20.0,10.0,41.566718
58043739,977.0,1296.0,61.0,132.65,21.25,2607.0,3512.0,142.0,24.73,8.08,56.37625
e7631adc,16.0,6.0,3.0,37.5,2.0,0.0,0.0,0.0,0.0,0.0,1.5
82afc034,178.0,156.0,7.0,87.64,22.29,0.0,0.0,0.0,0.0,0.0,39.069912
aea11d1d,3.0,1.0,0.0,33.33,1.0,71.0,57.0,5.0,11.4,4.82,0.6666
0f12f9df,2223.0,3203.0,145.0,144.08,22.09,3731.0,5185.0,196.0,26.45,8.34,63.65454400000001
5152ab02,122.0,129.0,5.0,105.74,25.8,107.0,84.0,5.0,16.8,4.71,54.561840000000004
3df3f50b,109.0,124.0,7.0,113.76,17.71,189.0,215.0,7.0,30.71,6.83,40.293792
dadbdb68,5.0,3.0,1.0,60.0,3.0,80.0,73.0,5.0,14.6,5.48,3.6
79b4839e,149.0,120.0,12.0,80.54,10.0,976.0,1025.0,32.0,32.03,6.3,16.108
40a5bcf9,13.0,8.0,3.0,61.54,2.67,0.0,0.0,0.0,0.0,0.0,3.286236
3.25E+47,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f76d7466,514.0,674.0,29.0,131.13,23.24,0.0,0.0,0.0,0.0,0.0,60.949223999999994
7b5c6c0b,108.0,104.0,7.0,96.3,14.86,0.0,0.0,0.0,0.0,0.0,28.620359999999994
704e0160,20.0,21.0,0.0,105.0,21.0,54.0,39.0,3.0,13.0,4.33,44.1
270b3f8e,40.0,24.0,5.0,60.0,4.8,92.0,96.0,8.0,12.0,6.26,5.76
6cedad99,13.0,5.0,4.0,38.46,1.25,202.0,186.0,14.0,13.29,5.52,0.9615
dabbd0ae,56.0,58.0,2.0,103.57,29.0,337.0,455.0,16.0,28.44,8.1,60.07059999999999
13598ebc,4.0,5.0,2.0,125.0,2.5,142.0,191.0,12.0,15.92,8.07,6.25
5c756df3,176.0,160.0,14.0,90.91,11.43,801.0,1079.0,45.0,23.98,8.08,20.782026000000002
68be5567,5.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4
11f56b14,167.0,168.0,8.0,100.6,21.0,252.0,292.0,12.0,24.33,6.95,42.251999999999995
9865ed99,66.0,82.0,4.0,124.24,20.5,116.0,132.0,10.0,13.2,6.83,50.9384
7a8bd078,173.0,180.0,13.0,104.05,13.85,958.0,1273.0,49.0,25.98,7.97,28.821849999999998
8a1d0222,30.0,27.0,2.0,90.0,13.5,30.0,52.0,2.0,26.0,10.4,24.3
a35c119e,0.0,0.0,0.0,0.0,0.0,74.0,85.0,0.0,85.0,6.89,0.0
68e21fb1,109.0,137.0,1.0,125.69,137.0,0.0,0.0,0.0,0.0,0.0,344.39059999999995
1b05424f,4.0,2.0,1.0,50.0,2.0,214.0,294.0,10.0,29.4,8.24,2.0
88679525,1425.0,1586.0,70.0,111.3,22.66,8.0,9.0,2.0,4.5,6.75,50.441159999999996
52f96571,60.0,30.0,4.0,50.0,7.5,277.0,301.0,16.0,18.81,6.52,7.5
e28327c6,65.0,38.0,3.0,58.46,12.67,0.0,0.0,0.0,0.0,0.0,14.813764
6843a783,823.0,1082.0,35.0,131.47,30.91,0.0,0.0,0.0,0.0,0.0,81.274754
19708692,26.0,15.0,6.0,57.69,2.5,1321.0,1621.0,94.0,17.24,7.36,2.8845
4933f499,89.0,84.0,10.0,94.38,8.4,1883.0,2106.0,98.0,21.49,6.71,15.85584
b2b50355,50.0,36.0,7.0,72.0,5.14,1671.0,2072.0,86.0,24.09,7.44,7.401599999999999
2cec2a92,25.0,33.0,1.0,132.0,33.0,159.0,216.0,7.0,30.86,8.15,87.12
f8cdc4d7,24.0,14.0,4.0,58.33,3.5,465.0,559.0,17.0,32.88,7.21,4.0831
4751caa3,17.0,12.0,2.0,70.59,6.0,540.0,741.0,28.0,26.46,8.23,8.4708
ada15e88,1478.0,1712.0,74.0,115.83,23.14,0.0,0.0,0.0,0.0,0.0,53.606124
1ec36a1e,59.0,51.0,5.0,86.44,10.2,280.0,396.0,6.0,66.0,8.49,17.63376
ed982dfa,212.0,200.0,12.0,94.34,16.67,0.0,0.0,0.0,0.0,0.0,31.452956000000004
63bff7f9,19.0,12.0,0.0,63.16,12.0,250.0,305.0,14.0,21.79,7.32,15.158399999999999
b91083bd,261.0,252.0,10.0,96.55,25.2,0.0,0.0,0.0,0.0,0.0,48.6612
79209272,334.0,336.0,10.0,100.6,33.6,242.0,212.0,15.0,14.13,5.26,67.6032
919a3be2,2520.0,3488.0,113.0,138.41,30.87,0.0,0.0,0.0,0.0,0.0,85.454334
c020cef5,36.0,14.0,4.0,38.89,3.5,0.0,0.0,0.0,0.0,0.0,2.7223
d4aa6a65,12.0,6.0,0.0,50.0,6.0,19.0,28.0,1.0,28.0,8.84,6.0
a4e2bf36,226.0,240.0,8.0,106.19,30.0,0.0,0.0,0.0,0.0,0.0,63.714
2c535f08,105.0,162.0,4.0,154.29,40.5,90.0,95.0,6.0,15.83,6.33,124.97489999999999
5471024e,4.0,0.0,2.0,0.0,0.0,37.0,42.0,1.0,42.0,6.81,0.0
1fba2ae3,46.0,68.0,8.0,147.83,8.5,781.0,930.0,40.0,23.25,7.14,25.1311
b9a3d8c6,16.0,11.0,0.0,68.75,11.0,0.0,0.0,0.0,0.0,0.0,15.125
ff3f6fc1,94.0,166.0,5.0,176.6,33.2,0.0,0.0,0.0,0.0,0.0,117.2624
cee2fbd8,2.0,1.0,0.0,50.0,1.0,33.0,54.0,1.0,54.0,9.82,1.0
721032ec,113.0,118.0,12.0,104.42,9.83,235.0,355.0,12.0,29.58,9.06,20.528972
86ac0262,4.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
9601c534,13.0,15.0,1.0,115.38,15.0,0.0,0.0,0.0,0.0,0.0,34.614
d1ae8f94,21.0,24.0,3.0,114.29,8.0,70.0,111.0,4.0,27.75,9.51,18.2864
056b433b,0.0,0.0,0.0,0.0,0.0,50.0,39.0,3.0,13.0,4.68,0.0
0a3d54b9,73.0,50.0,4.0,68.49,12.5,1065.0,1401.0,44.0,31.84,7.89,17.1225
51abacb2,3.0,3.0,0.0,100.0,3.0,12.0,14.0,1.0,14.0,7.0,6.0
99d63244,1104.0,1318.0,59.0,119.38,22.34,0.0,0.0,0.0,0.0,0.0,53.338984
39e2c0fd,1.0,1.0,0.0,100.0,1.0,20.0,30.0,1.0,30.0,9.0,2.0
e6a7c6e2,2.0,0.0,0.0,0.0,0.0,44.0,40.0,1.0,40.0,5.45,0.0
1b3acd33,0.0,0.0,0.0,0.0,0.0,67.0,106.0,4.0,26.5,9.49,0.0
f0e293b0,20.0,10.0,4.0,50.0,2.5,636.0,700.0,35.0,20.0,6.6,2.5
7cfb697c,82.0,111.0,7.0,135.37,15.86,6.0,16.0,0.0,16.0,16.0,42.939364
441b1b20,0.0,0.0,0.0,0.0,0.0,50.0,56.0,2.0,28.0,6.72,0.0
91a4a398,151.0,130.0,17.0,86.09,7.65,2647.0,3115.0,120.0,25.96,7.06,13.171770000000002
9853b404,106.0,96.0,5.0,90.57,19.2,74.0,73.0,3.0,24.33,5.92,34.778879999999994
438aef39,14.0,6.0,1.0,42.86,6.0,6.0,8.0,0.0,8.0,8.0,5.143199999999999
dd340ef9,14.0,14.0,1.0,100.0,14.0,0.0,0.0,0.0,0.0,0.0,28.0
52a0b3ed,0.0,0.0,0.0,0.0,0.0,25.0,23.0,3.0,7.67,5.52,0.0
a4b810d0,44.0,52.0,4.0,118.18,13.0,231.0,316.0,11.0,28.73,8.21,30.726800000000004
bc6f8328,0.0,0.0,0.0,0.0,0.0,32.0,23.0,1.0,23.0,4.31,0.0
5e6d1a54,10.0,7.0,1.0,70.0,7.0,145.0,201.0,4.0,50.25,8.32,9.8
ff86a0e1,115.0,95.0,8.0,82.61,11.88,0.0,0.0,0.0,0.0,0.0,19.628136
b2dadc51,199.0,302.0,9.0,151.76,33.56,0.0,0.0,0.0,0.0,0.0,101.861312
055e8d7b,269.0,305.0,17.0,113.38,17.94,0.0,0.0,0.0,0.0,0.0,40.680744
1ad0b441,271.0,378.0,19.0,139.48,19.89,396.0,555.0,12.0,46.25,8.41,55.485144
01b45044,50.0,50.0,1.0,100.0,50.0,12.0,18.0,1.0,18.0,9.0,100.0
548d4188,18.0,18.0,3.0,100.0,6.0,220.0,207.0,15.0,13.8,5.65,12.0
38c276e1,95.0,147.0,6.0,154.74,24.5,781.0,1092.0,34.0,32.12,8.39,75.82260000000001
8787dd53,6.0,5.0,1.0,83.33,5.0,0.0,0.0,0.0,0.0,0.0,8.333
ed82d9a5,21.0,26.0,0.0,123.81,26.0,87.0,104.0,4.0,26.0,7.17,64.38119999999999
ff36e706,2.0,0.0,1.0,0.0,0.0,49.0,23.0,4.0,5.75,2.82,0.0
16edfe47,17.0,24.0,5.0,141.18,4.8,122.0,181.0,5.0,36.2,8.9,13.553279999999999
f93b43dd,76.0,70.0,4.0,92.11,17.5,0.0,0.0,0.0,0.0,0.0,32.2385
1aba45cd,235.0,231.0,13.0,98.3,17.77,0.0,0.0,0.0,0.0,0.0,34.93582
14b14cd8,2056.0,2261.0,81.0,109.97,27.91,0.0,0.0,0.0,0.0,0.0,61.385253999999996
e4cdf230,2.0,0.0,1.0,0.0,0.0,57.0,63.0,2.0,31.5,6.63,0.0
5b8fffb4,49.0,38.0,5.0,77.55,7.6,150.0,183.0,4.0,45.75,7.32,11.7876
e9173fb0,16.0,4.0,2.0,25.0,2.0,57.0,60.0,1.0,60.0,6.32,1.0
f18ba07f,9.0,7.0,2.0,77.78,3.5,112.0,141.0,2.0,70.5,7.55,5.4446
8b261d84,699.0,799.0,35.0,114.31,22.83,0.0,0.0,0.0,0.0,0.0,52.193946
7023d182,8.0,7.0,2.0,87.5,3.5,0.0,0.0,0.0,0.0,0.0,6.125
c28e9f12,0.0,0.0,0.0,0.0,0.0,21.0,33.0,0.0,33.0,9.43,0.0
1f572ee8,31.0,34.0,3.0,109.68,11.33,454.0,655.0,23.0,28.48,8.66,24.853488000000002
